ID,Age,Canterburygroup,Group,Group2,Gender,Timestamp,Time_norm,phoneme,F1,F2,F1norm,F2norm
P11,22,,<30,<28,F,155.525767,0.1294407121,START,834.5516831,1625.074624,1.411287369,-0.5446282789
P11,22,18-25,<30,<28,F,158.0778941,0.131564792,DRESS,498.9238545,2353.239268,-0.7058659739,0.9682629659
P11,22,,<30,<28,F,161.9275862,0.1347688069,NURSE,571.481761,1968.26038,-0.2481678894,0.1684010197
P11,22,18-25,<30,<28,F,162.4687466,0.135219203,DRESS,379.7321015,2610.276788,-1.457732169,1.502304019
P11,22,,<30,<28,F,166.5244572,0.1385946826,NURSE,452.663211,1910.292634,-0.9976799051,0.04796274353
P11,22,,<30,<28,F,175.919109,0.146413647,FLEECE,385.4390364,2568.504363,-1.421732602,1.415514394
P11,22,18-25,<30,<28,F,177.8698789,0.1480372303,TRAP,641.2646496,2224.185183,0.1920252751,0.7001302065
P11,22,,<30,<28,F,181.0571404,0.1506899187,LOT,798.760167,1188.673957,1.185513099,-1.451328094
P11,22,,<30,<28,F,187.9223484,0.156403682,FOOT,584.3714551,1656.948062,-0.1668592,-0.478405556
P11,22,,<30,<28,F,191.2989302,0.1592139375,STRUT,902.7316788,1679.418488,1.841369423,-0.4317192577
P11,22,18-25,<30,<28,F,199.5918183,0.1661159279,DRESS,401.0694727,2675.853125,-1.323135205,1.638550495
P11,22,,<30,<28,F,210.3067184,0.1750337061,FLEECE,388.480832,2580.391313,-1.402544838,1.440211642
P11,22,,<30,<28,F,211.8737391,0.1763379034,START,672.5927512,1601.988469,0.3896441533,-0.5925938609
P11,22,,<30,<28,F,228.3261597,0.1900308951,GOOSE,411.4295737,1870.176517,-1.257783287,-0.03538560876
P11,22,18-25,<30,<28,F,229.5950562,0.19108697,DRESS,408.186803,2610.683181,-1.27823881,1.503148373
P11,22,,<30,<28,F,235.2774878,0.1958163342,THOUGHT,578.9205129,594.1810783,-0.2012439543,-2.686492528
P11,22,18-25,<30,<28,F,242.1297339,0.2015193096,KIT,580.4817543,2153.852854,-0.1913955829,0.5540023143
P11,22,,<30,<28,F,255.1634465,0.212366985,GOOSE,496.8155757,2164.758673,-0.7191650786,0.576661089
P11,22,,<30,<28,F,258.2257016,0.2149156332,GOOSE,562.6504546,2030.705199,-0.3038761122,0.298141211
P11,22,,<30,<28,F,261.513418,0.2176519281,START,837.4319178,1697.316825,1.429456001,-0.3945322884
P11,22,,<30,<28,F,263.438264,0.2192539356,FLEECE,402.6074089,2678.292251,-1.313433844,1.643618211
P11,22,18-25,<30,<28,F,267.3740761,0.2225296263,KIT,647.0594086,2012.787357,0.2285788393,0.2609137145
P11,22,,<30,<28,F,270.1673712,0.224854425,GOOSE,453.6219176,1810.014407,-0.9916323471,-0.1603830658
P11,22,18-25,<30,<28,F,271.1654395,0.2256850956,TRAP,761.1378352,2215.99037,0.9481899732,0.6831040291
P11,22,18-25,<30,<28,F,281.1109732,0.2339625469,DRESS,465.9372547,2204.106163,-0.9139467236,0.658412479
P11,22,,<30,<28,F,284.3403603,0.2366502955,STRUT,852.7650837,1841.690775,1.526178206,-0.09456979029
P11,22,,<30,<28,F,287.2827175,0.2390991554,STRUT,941.8021754,1843.592724,2.087827629,-0.09061815446
P11,22,18-25,<30,<28,F,299.8011935,0.2495180106,DRESS,404.1543103,2503.656317,-1.30367593,1.280781073
P11,22,,<30,<28,F,300.24838,0.2498901942,NURSE,700.9817213,1960.993826,0.5687228764,0.1533034648
P11,22,,<30,<28,F,305.3831702,0.2541637684,LOT,595.2456333,1152.649367,-0.09826446243,-1.52617557
P11,22,18-25,<30,<28,F,306.040988,0.2547112558,TRAP,780.0230854,1826.944931,1.067318863,-0.1252068983
P11,22,18-25,<30,<28,F,312.4298446,0.2600285622,KIT,515.355333,2338.251884,-0.6022155713,0.9371240169
P11,22,,<30,<28,F,313.9547391,0.2612976987,FOOT,621.1504128,1724.896523,0.0651438898,-0.3372305719
P11,22,18-25,<30,<28,F,350.0746332,0.2913595006,KIT,692.4145169,2198.555058,0.514680619,0.6468790752
P11,22,,<30,<28,F,356.8588292,0.2970058394,LOT,736.984279,1092.407101,0.795828405,-1.651339567
P11,22,,<30,<28,F,357.2930537,0.297367235,STRUT,926.3428904,1728.983979,1.99030986,-0.3287381566
P11,22,18-25,<30,<28,F,359.1239258,0.29889103,TRAP,780.8222068,2193.20636,1.072359751,0.635766206
P11,22,,<30,<28,F,377.337796,0.3140500379,GOOSE,443.0313664,2020.338459,-1.058437954,0.2766024703
P11,22,,<30,<28,F,380.7421698,0.3168834241,LOT,699.6637698,1327.782248,0.5604091873,-1.162305938
P11,22,18-25,<30,<28,F,387.5620111,0.3225594297,DRESS,495.4162762,2639.059886,-0.7279919141,1.562106012
P11,22,,<30,<28,F,393.3319364,0.327361613,STRUT,794.6674805,1540.961715,1.159696274,-0.7193877712
P11,22,18-25,<30,<28,F,395.5192614,0.329182076,KIT,614.2489156,1974.115381,0.0216089786,0.1805658234
P11,22,18-25,<30,<28,F,398.6773586,0.3318104916,KIT,442.6692272,2223.239679,-1.060722342,0.698165754
P11,22,,<30,<28,F,399.7531984,0.3327058897,STRUT,738.9925376,1760.613403,0.8084965779,-0.2630224174
P11,22,,<30,<28,F,401.8044233,0.3344130795,LOT,733.4684829,1685.280595,0.773650627,-0.4195396913
P11,22,,<30,<28,F,402.2354073,0.3347717781,THOUGHT,468.0601851,942.0265456,-0.900555196,-1.963781852
P11,22,18-25,<30,<28,F,409.8866801,0.341139766,KIT,601.1182779,2208.292047,-0.06121959283,0.6671093959
P11,22,18-25,<30,<28,F,414.7639533,0.3451990144,DRESS,443.1177579,2508.769598,-1.057892993,1.291404822
P11,22,,<30,<28,F,415.1398491,0.3455118643,FOOT,554.2854288,1673.278072,-0.3566430194,-0.4444770632
P11,22,,<30,<28,F,426.4787895,0.3549490177,LOT,787.4185977,1162.36567,1.113970041,-1.505988227
P11,22,,<30,<28,F,430.1326804,0.3579900716,FOOT,478.5020074,2024.970597,-0.8346877765,0.2862265572
P11,22,,<30,<28,F,431.1566726,0.3588423179,LOT,679.5063925,1633.118082,0.4332556704,-0.5279165678
P11,22,,<30,<28,F,438.576003,0.3650172652,FOOT,599.6373777,1722.416256,-0.07056116846,-0.3423837664
P11,22,,<30,<28,F,449.8047667,0.3743627209,GOOSE,449.3942695,1782.529853,-1.018300515,-0.2174871023
P11,22,18-25,<30,<28,F,450.1968649,0.3746890558,KIT,541.6042959,1941.98088,-0.4366360967,0.1138006974
P11,22,,<30,<28,F,478.1521185,0.3979556051,GOOSE,412.9988004,1480.593218,-1.247884544,-0.8448140346
P11,22,18-25,<30,<28,F,481.7328506,0.4009357705,TRAP,790.8618449,2157.003209,1.135690178,0.5605477346
P11,22,18-25,<30,<28,F,485.5098797,0.4040793097,KIT,474.2775983,2263.747437,-0.8613355129,0.7823278092
P11,22,,<30,<28,F,486.3718478,0.404796707,NURSE,596.0905112,2017.056664,-0.09293493981,0.2697839584
P11,22,,<30,<28,F,491.3154503,0.4089111598,START,824.2424349,1723.893111,1.346256232,-0.3393153377
P11,22,,<30,<28,F,495.6692852,0.4125347618,FOOT,550.5182999,1621.873003,-0.3804062141,-0.5512802134
P11,22,18-25,<30,<28,F,499.9305184,0.4160812935,DRESS,479.1240011,2338.363501,-0.8307642163,0.9373559197
P11,22,18-25,<30,<28,F,509.5779278,0.4241106225,KIT,648.9579515,2104.05583,0.2405549214,0.4505401615
P11,22,,<30,<28,F,510.6991344,0.4250437783,THOUGHT,419.4395266,892.7061783,-1.207256193,-2.066253666
P11,22,,<30,<28,F,522.7509811,0.4350742681,STRUT,789.0028935,1655.368678,1.12396384,-0.4816870061
P11,22,,<30,<28,F,523.2662176,0.4355030883,STRUT,1103.359136,1713.667376,3.106935191,-0.3605611178
P11,22,18-25,<30,<28,F,524.8624027,0.4368315584,KIT,587.8172199,2274.443826,-0.1451231821,0.8045514541
P11,22,18-25,<30,<28,F,543.4878141,0.4523330831,KIT,672.0735814,1968.612229,0.3863692101,0.1691320491
P11,22,,<30,<28,F,555.7924183,0.4625739375,LOT,723.3837664,1497.404902,0.7100358448,-0.8098847782
P11,22,18-25,<30,<28,F,557.4612663,0.4639628833,KIT,547.4272541,1620.317715,-0.3999046506,-0.5545116005
P11,22,18-25,<30,<28,F,564.0704763,0.469463585,DRESS,387.290586,2513.510134,-1.410052956,1.301254126
P11,22,18-25,<30,<28,F,565.5189716,0.4706691361,DRESS,380.885429,2640.132619,-1.450456934,1.564334805
P11,22,18-25,<30,<28,F,574.7580796,0.4783586447,KIT,635.8364625,2054.317568,0.1577840601,0.3472000973
P11,22,,<30,<28,F,575.7755908,0.4792054971,THOUGHT,527.2765431,994.5652519,-0.5270161161,-1.854623368
P11,22,18-25,<30,<28,F,588.2292565,0.4895704122,KIT,504.3453539,2176.795705,-0.6716669461,0.6016701574
P11,22,18-25,<30,<28,F,589.1787176,0.490360628,DRESS,444.9197155,2506.264332,-1.046526175,1.286199687
P11,22,,<30,<28,F,592.9557468,0.4935041672,FOOT,701.4380189,1761.051826,0.5716012194,-0.2621115142
P11,22,,<30,<28,F,594.5954304,0.4948688402,STRUT,871.9610729,1792.439168,1.647267249,-0.1968987429
P11,22,18-25,<30,<28,F,618.7930977,0.5150080322,TRAP,731.5335011,2264.292528,0.7614446869,0.7834603319
P11,22,18-25,<30,<28,F,620.612876,0.5165225941,KIT,628.9211098,2145.40372,0.1141617474,0.5364477388
P11,22,18-25,<30,<28,F,623.8501171,0.5192168794,KIT,523.5562204,2250.946181,-0.5504840561,0.7557309278
P11,22,,<30,<28,F,628.9719461,0.5234796662,THOUGHT,569.8846218,783.7524383,-0.2582427053,-2.292624392
P11,22,18-25,<30,<28,F,638.5545452,0.531455055,TRAP,599.1661056,2020.310323,-0.07353397144,0.2765440127
P11,22,,<30,<28,F,646.6673386,0.5382071564,GOOSE,498.1227252,1969.220439,-0.7109195291,0.1703957124
P11,22,18-25,<30,<28,F,647.0367535,0.5385146124,TRAP,784.4287466,2160.668988,1.095109944,0.5681640423
P11,22,,<30,<28,F,655.1981542,0.5453071686,THOUGHT,508.3883021,922.1414673,-0.6461638718,-2.005096631
P11,22,,<30,<28,F,661.1527869,0.5502630799,FOOT,682.128525,1682.457895,0.4497961835,-0.4254043519
P11,22,18-25,<30,<28,F,665.5681909,0.5539379246,KIT,672.2813612,2082.960848,0.3876798933,0.4067115932
P11,22,,<30,<28,F,667.2629628,0.5553484463,FLEECE,367.5018224,2773.495375,-1.534881244,1.841419593
P11,22,,<30,<28,F,667.5384037,0.5555776898,LOT,803.5706681,1312.153832,1.215857927,-1.194776744
P11,22,,<30,<28,F,670.7904748,0.5582843179,LOT,653.6804674,1354.172358,0.2703447346,-1.1074758
P11,22,18-25,<30,<28,F,671.6200381,0.5589747453,TRAP,784.7002117,2249.228732,1.096822357,0.7521626237
P11,22,18-25,<30,<28,F,678.0607431,0.564335204,KIT,533.687854,2259.925397,-0.4865733186,0.7743868427
P11,22,,<30,<28,F,683.0788767,0.5685116874,NURSE,670.3937877,1986.948908,0.375773006,0.2072297521
P11,22,,<30,<28,F,688.6057658,0.573111597,THOUGHT,564.9318872,1040.534695,-0.2894847468,-1.759113693
P11,22,18-25,<30,<28,F,692.0568787,0.5759838831,TRAP,683.0294024,2183.424588,0.4554789531,0.6154428388
P11,22,,<30,<28,F,694.4696651,0.5779919928,STRUT,935.767462,1721.833299,2.049760423,-0.3435949643
P11,22,,<30,<28,F,709.6194121,0.5906007976,FOOT,633.4438436,1715.538138,0.1426913279,-0.3566742781
P11,22,,<30,<28,F,737.9732442,0.6141990752,FOOT,658.493265,1665.055415,0.3007040479,-0.4615610914
P11,22,18-25,<30,<28,F,738.5630119,0.6146899259,DRESS,358.8978892,2582.006684,-1.589155187,1.443567862
P11,22,,<30,<28,F,742.1553336,0.6176797371,STRUT,720.2924258,1884.257134,0.6905355482,-0.006130628506
P11,22,,<30,<28,F,744.8935405,0.6199586872,THOUGHT,496.2731436,917.4745381,-0.7225867609,-2.014793004
P11,22,18-25,<30,<28,F,746.9466335,0.6216674318,TRAP,813.3668021,2126.581559,1.277652319,0.4973413594
P11,22,,<30,<28,F,747.8863731,0.6224495566,FLEECE,368.136049,2434.834583,-1.530880518,1.137791709
P11,22,18-25,<30,<28,F,756.5565287,0.6296655385,DRESS,481.0031728,2043.134305,-0.8189103282,0.3239648846
P11,22,,<30,<28,F,765.3192866,0.6369585913,LOT,718.7257556,1499.417935,0.6806529318,-0.805702345
P11,22,,<30,<28,F,769.5967222,0.6405186079,FOOT,595.7193504,1589.473513,-0.09527623678,-0.6185959033
P11,22,,<30,<28,F,771.5817651,0.6421707159,THOUGHT,507.6861117,922.4322093,-0.6505933165,-2.004492563
P11,22,18-25,<30,<28,F,774.1093407,0.6442743621,KIT,668.3885181,2123.888749,0.3631236882,0.4917465693
P11,22,18-25,<30,<28,F,776.3698245,0.6461557135,KIT,589.1367119,1998.631432,-0.136799775,0.2315022698
P11,22,,<30,<28,F,786.7153091,0.6547660352,LOT,821.4189331,1763.480863,1.328445473,-0.2570647588
P11,22,18-25,<30,<28,F,791.2473704,0.6585379713,DRESS,546.8130713,2413.681951,-0.4037789394,1.093843364
P11,22,18-25,<30,<28,F,807.5428756,0.6721003657,TRAP,730.8089563,2321.028454,0.7568742302,0.9013392848
P11,22,,<30,<28,F,829.1300864,0.6900669316,LOT,626.6577993,952.3932342,0.09988469733,-1.942243217
P11,22,,<30,<28,F,847.09768,0.7050209689,STRUT,858.1680616,1898.142671,1.560260399,0.02271903975
P11,22,18-25,<30,<28,F,853.8429903,0.7106349438,DRESS,497.491656,2513.34491,-0.7149003378,1.300910844
P11,22,,<30,<28,F,859.7832888,0.715578925,LOT,785.4710495,1578.920822,1.101684831,-0.6405209911
P11,22,,<30,<28,F,878.5804457,0.7312233898,FLEECE,338.0781016,2746.113792,-1.720487214,1.784529496
P11,22,,<30,<28,F,880.7450874,0.7330249739,FLEECE,419.020717,2715.586261,-1.209898061,1.721103134
P11,22,,<30,<28,F,885.0308721,0.7365919393,NURSE,501.2145681,1955.253716,-0.6914160638,0.1413773681
P11,22,18-25,<30,<28,F,888.2616322,0.7392808307,KIT,627.7408275,2095.62383,0.1067164811,0.433021186
P11,22,,<30,<28,F,897.8636748,0.7472724018,NURSE,671.577364,1894.439994,0.3832390512,0.01502607026
P11,22,18-25,<30,<28,F,904.178001,0.7525276781,KIT,579.189293,2138.93465,-0.1995484791,0.5230070992
P11,22,,<30,<28,F,910.4177961,0.7577209239,STRUT,747.4574152,1883.368934,0.8618933537,-0.007976021174
P11,22,,<30,<28,F,946.0937449,0.7874132398,FOOT,644.3955261,1682.251309,0.2117749654,-0.4258335696
P11,22,,<30,<28,F,957.2706615,0.7967155444,NURSE,708.542654,2017.296962,0.6164175326,0.2702832191
P11,22,,<30,<28,F,1020.433366,0.8492844893,THOUGHT,504.3010987,598.680016,-0.6719461097,-2.677145186
P11,22,18-25,<30,<28,F,1025.030237,0.853110365,KIT,539.1004454,2307.307776,-0.4524304824,0.8728321422
P11,22,,<30,<28,F,1025.409374,0.853425912,NURSE,493.3801808,2047.806343,-0.7408356828,0.3336718724
P11,22,,<30,<28,F,1027.246727,0.8549551009,FOOT,658.0163309,1875.567796,0.2976955296,-0.02418426829
P11,22,,<30,<28,F,1048.680263,0.8727937671,THOUGHT,544.0324545,1000.893651,-0.4213191779,-1.841474996
P11,22,,<30,<28,F,1056.255137,0.8790981695,FLEECE,350.1039983,2625.795568,-1.644627391,1.534547038
P11,22,,<30,<28,F,1065.413233,0.8867202541,NURSE,674.463024,2205.364728,0.4014419065,0.661027372
P11,22,18-25,<30,<28,F,1072.320568,0.8924690781,DRESS,482.5433324,2537.164473,-0.8091949423,1.350400213
P11,22,18-25,<30,<28,F,1075.444392,0.8950689691,DRESS,451.2950594,2532.144378,-1.006310258,1.339970074
P11,22,,<30,<28,F,1163.061734,0.9679909763,NURSE,724.12757,2027.603321,0.7147277864,0.2916965095
P11,22,,<30,<28,F,1201.521256,1,FOOT,528.3097362,1759.960314,-0.5204986939,-0.2643793257
P12,22,,<30,<28,F,6.815701269,0.00537188592,FLEECE,384.1168951,2408.252407,-1.201961571,1.567870056
P12,22,,<30,<28,F,8.772952108,0.006914519292,NURSE,518.4630078,1762.846815,-0.1926513795,0.1949737366
P12,22,,<30,<28,F,11.00751273,0.008675718066,LOT,644.7849089,1400.961141,0.7563748301,-0.5748236073
P12,22,,<30,<28,F,11.94401189,0.009413832378,FLEECE,375.2690212,2250.562401,-1.26843353,1.232434429
P12,22,,<30,<28,F,21.27198656,0.01676580011,LOT,622.4125351,1096.812121,0.5882965403,-1.221804475
P12,22,,<30,<28,F,30.58238643,0.02410391603,FOOT,438.2572641,1464.094856,-0.795217936,-0.440526591
P12,22,18-25,<30,<28,F,31.31149477,0.0246785725,TRAP,723.7708347,2076.764891,1.349777186,0.8627351821
P12,22,,<30,<28,F,41.47124949,0.03268611878,LOT,591.7267411,1126.108145,0.3577615142,-1.159486447
P12,22,,<30,<28,F,54.94566888,0.04330616225,FOOT,573.0597033,1493.914978,0.2175205269,-0.3770937101
P12,22,,<30,<28,F,58.85879816,0.04639034733,FLEECE,349.935958,2675.321603,-1.45875477,2.135975323
P12,22,,<30,<28,F,60.31053388,0.04753455221,GOOSE,385.1011489,1754.27608,-1.194567108,0.1767422083
P12,22,,<30,<28,F,69.5528844,0.05481903413,THOUGHT,427.9944917,769.8909586,-0.8723196886,-1.917225875
P12,22,,<30,<28,F,99.87369281,0.07871678395,STRUT,700.8869674,1449.377701,1.177856168,-0.4718326839
P12,22,,<30,<28,F,101.2865428,0.07983034049,FLEECE,321.6319159,2127.466541,-1.671396265,0.9705869098
P12,22,,<30,<28,F,102.5438496,0.08082130365,STRUT,681.93783,1394.1802,1.035495834,-0.5892479148
P12,22,,<30,<28,F,111.9482242,0.088233487,FOOT,624.6450042,1554.113645,0.6050685462,-0.2490400822
P12,22,18-25,<30,<28,F,116.2289003,0.09160735899,KIT,610.0957407,1709.004056,0.4957634119,0.08044029215
P12,22,,<30,<28,F,117.5820499,0.09267386194,LOT,658.5559893,1211.171834,0.8598336612,-0.9785403467
P12,22,,<30,<28,F,117.9352624,0.09295225108,FOOT,605.556625,1323.389371,0.461662122,-0.7398330184
P12,22,,<30,<28,F,122.195124,0.09630971783,LOT,612.9499687,1071.571144,0.5172065431,-1.275496673
P12,22,,<30,<28,F,126.0026898,0.09931070162,FOOT,443.14682,1513.615099,-0.7584838727,-0.335187933
P12,22,18-25,<30,<28,F,129.4880762,0.1020577555,KIT,572.3336607,1694.72331,0.2120659426,0.05006252038
P12,22,18-25,<30,<28,F,130.6676115,0.102987422,TRAP,656.540731,1796.572552,0.8446935077,0.2667145768
P12,22,,<30,<28,F,141.5690878,0.111579566,START,726.7110423,1368.744655,1.371866262,-0.643353994
P12,22,,<30,<28,F,143.0791522,0.1127697434,FLEECE,389.2060108,2373.66462,-1.163728262,1.494295476
P12,22,,<30,<28,F,144.1647135,0.113625343,STRUT,757.2759194,1368.267351,1.601492869,-0.6443693081
P12,22,,<30,<28,F,180.718836,0.1424359625,FLEECE,365.7359207,2618.270565,-1.340053432,2.014617278
P12,22,,<30,<28,F,181.2049082,0.1428190668,FLEECE,385.7119716,2606.959042,-1.189978143,1.99055559
P12,22,,<30,<28,F,185.1569233,0.1459339003,FLEECE,330.3838427,2330.296189,-1.605645133,1.40204285
P12,22,,<30,<28,F,186.3526609,0.1468763369,FOOT,451.7065089,1565.019261,-0.6941769788,-0.2258418327
P12,22,,<30,<28,F,188.352038,0.1484521726,START,872.7474125,1347.007291,2.46900256,-0.6895933634
P12,22,,<30,<28,F,190.790749,0.1503742752,FLEECE,363.2086713,2900.762075,-1.359040052,2.615528642
P12,22,,<30,<28,F,194.97932,0.1536755533,START,748.4096856,1329.366156,1.534882976,-0.7271192987
P12,22,,<30,<28,F,198.1193466,0.1561504072,LOT,514.0956134,1145.548046,-0.2254625686,-1.118134204
P12,22,,<30,<28,F,201.7667571,0.1590251625,FOOT,495.3617439,1318.819353,-0.3662056466,-0.7495542879
P12,22,18-25,<30,<28,F,204.4725592,0.1611577765,TRAP,632.4173113,1986.160779,0.663460029,0.6700035824
P12,22,,<30,<28,F,204.6475452,0.1612956941,FOOT,429.056391,1358.581833,-0.8643418934,-0.6649721852
P12,22,,<30,<28,F,212.9602252,0.1678474438,START,711.8015107,1414.195111,1.259854519,-0.5466725207
P12,22,,<30,<28,F,243.7152582,0.1920874335,START,642.1770868,1588.918731,0.7367828864,-0.1750032671
P12,22,,<30,<28,F,249.9197572,0.1969775922,START,583.4362106,1284.743501,0.2954767422,-0.8220398873
P12,22,18-25,<30,<28,F,252.8135072,0.1992583399,KIT,530.261704,2118.062892,-0.1040105991,0.9505836197
P12,22,18-25,<30,<28,F,256.2777945,0.2019887642,KIT,477.4828858,2079.730318,-0.5005252282,0.8690431898
P12,22,,<30,<28,F,260.9783608,0.2056935782,LOT,611.3336293,1090.072295,0.5050633724,-1.236141324
P12,22,,<30,<28,F,269.660108,0.2125362132,LOT,677.0767141,1375.241613,0.998975434,-0.6295337699
P12,22,18-25,<30,<28,F,282.5317979,0.2226812073,TRAP,516.2201798,1820.169072,-0.2095012098,0.3169087115
P12,22,,<30,<28,F,289.5266258,0.2281942743,FOOT,556.6906791,1380.434023,0.09454396579,-0.6184885598
P12,22,,<30,<28,F,304.4125235,0.2399267933,FOOT,587.3241838,1324.118435,0.3246861548,-0.7382821654
P12,22,,<30,<28,F,309.5486868,0.2439749288,LOT,669.9662493,1272.438462,0.9455562136,-0.8482149667
P12,22,,<30,<28,F,310.4967762,0.2447221782,START,670.1159221,1335.99777,0.9466806695,-0.713012638
P12,22,18-25,<30,<28,F,315.8241278,0.2489210015,TRAP,727.0820043,1972.659227,1.374653211,0.6412832998
P12,22,,<30,<28,F,339.0496533,0.2672265094,FLEECE,370.9889179,2665.724855,-1.300588921,2.115561277
P12,22,,<30,<28,F,361.5979174,0.2849982247,STRUT,617.8643479,1356.350132,0.5541270979,-0.6697194226
P12,22,,<30,<28,F,379.6206005,0.2992030429,FOOT,495.8722534,1589.58647,-0.3623703105,-0.173582863
P12,22,,<30,<28,F,380.236292,0.2996883083,FOOT,518.8472369,1533.146272,-0.1897647588,-0.2936415381
P12,22,,<30,<28,F,391.7988265,0.3088014742,THOUGHT,416.5331408,864.7302857,-0.958426075,-1.715485195
P12,22,18-25,<30,<28,F,393.790351,0.3103711209,DRESS,441.1776391,2331.234772,-0.7732778573,1.40403939
P12,22,,<30,<28,F,409.8366778,0.3230182475,LOT,599.4946669,1332.992289,0.4161200813,-0.7194058468
P12,22,,<30,<28,F,434.870392,0.3427489035,LOT,647.6772483,1141.486037,0.7781042834,-1.126774845
P12,22,,<30,<28,F,447.5055267,0.3527074535,GOOSE,340.3827659,1764.825152,-1.530525616,0.1991820231
P12,22,,<30,<28,F,455.5456578,0.3590443901,THOUGHT,500.1743968,872.5059994,-0.3300493368,-1.698944823
P12,22,18-25,<30,<28,F,472.6720999,0.372542824,TRAP,532.9063701,1890.277223,-0.0841418556,0.4660416364
P12,22,,<30,<28,F,482.1774079,0.3800345594,LOT,660.6104121,1230.325666,0.8752680477,-0.9377966253
P12,22,,<30,<28,F,485.4581655,0.3826203323,LOT,547.9535851,1151.686714,0.02890426907,-1.10507613
P12,22,18-25,<30,<28,F,511.4543027,0.4031095348,TRAP,720.6040731,2088.334481,1.325986064,0.8873458262
P12,22,18-25,<30,<28,F,517.5385546,0.4079049192,TRAP,728.7849108,1976.414481,1.38744674,0.6492714143
P12,22,18-25,<30,<28,F,521.8697061,0.4113185739,TRAP,638.9255253,2046.565737,0.7123546833,0.7984960295
P12,22,,<30,<28,F,533.0401431,0.420122703,LOT,753.6032088,1238.578852,1.573900673,-0.9202405816
P12,22,18-25,<30,<28,F,563.3479888,0.4440102361,KIT,432.3150266,1700.201199,-0.8398605445,0.06171499625
P12,22,18-25,<30,<28,F,564.6150171,0.4450088613,DRESS,409.2717469,2416.951656,-1.01297919,1.586374957
P12,22,,<30,<28,F,600.56641,0.4733444315,THOUGHT,414.2340761,915.2597665,-0.9756983982,-1.607999702
P12,22,,<30,<28,F,601.8950074,0.4743915832,FOOT,476.796414,1232.569892,-0.505682527,-0.9330227442
P12,22,,<30,<28,F,615.8360554,0.4853794063,FOOT,458.422299,1518.229828,-0.6437228554,-0.3253715555
P12,22,,<30,<28,F,625.4769851,0.4929780337,GOOSE,393.8163072,1971.118279,-1.129092209,0.6380054206
P12,22,18-25,<30,<28,F,629.0142193,0.4957659521,TRAP,727.6507012,1891.069482,1.378925695,0.4677269168
P12,22,,<30,<28,F,633.8717011,0.4995944412,START,811.866587,1381.539397,2.011619489,-0.6161372269
P12,22,,<30,<28,F,645.2624909,0.5085722442,START,732.6994589,1369.67625,1.416855803,-0.6413723203
P12,22,18-25,<30,<28,F,651.8101324,0.5137328552,KIT,531.8153478,1882.374304,-0.09233844479,0.4492306733
P12,22,,<30,<28,F,652.9896677,0.5146625217,FOOT,517.3267515,1463.853273,-0.2011878014,-0.4410404832
P12,22,18-25,<30,<28,F,654.8126871,0.5160993588,KIT,573.6747089,1717.853525,0.2221409166,0.09926473944
P12,22,,<30,<28,F,669.3305408,0.5275417989,START,836.0059282,1495.212777,2.192972582,-0.3743330531
P12,22,18-25,<30,<28,F,669.5573745,0.5277205809,KIT,510.256554,1783.711664,-0.254304503,0.2393571058
P12,22,,<30,<28,F,672.8126868,0.5302862988,FOOT,380.3679844,2019.778595,-1.23012624,0.7415148569
P12,22,18-25,<30,<28,F,677.3350274,0.5338506419,KIT,518.7856784,1795.896459,-0.1902272329,0.2652764027
P12,22,,<30,<28,F,677.5910254,0.5340524101,FOOT,485.8595404,1406.323436,-0.4375934273,-0.5634170201
P12,22,18-25,<30,<28,F,679.2987592,0.5353983833,KIT,479.6403315,1836.335595,-0.484316855,0.3512978772
P12,22,,<30,<28,F,686.488016,0.541064692,LOT,537.5466864,1221.115343,-0.04928027016,-0.9573886753
P12,22,,<30,<28,F,695.7728443,0.5483826533,FOOT,416.7319747,1871.339388,-0.9569322833,0.4257573806
P12,22,18-25,<30,<28,F,723.2074031,0.570005567,KIT,487.4152218,2109.698995,-0.425905965,0.9327920746
P12,22,,<30,<28,F,740.1542463,0.5833624476,LOT,637.791196,1052.888599,0.7038327385,-1.315237878
P12,22,18-25,<30,<28,F,759.4893251,0.5986016481,KIT,450.0666203,1999.140998,-0.7064970696,0.6976148943
P12,22,18-25,<30,<28,F,772.0045612,0.6084656984,KIT,470.8344416,2168.021473,-0.5504733987,1.056854705
P12,22,,<30,<28,F,773.0188319,0.6092651094,THOUGHT,457.3019065,932.6510634,-0.6521400955,-1.571005217
P12,22,,<30,<28,F,777.9365112,0.613141044,FOOT,430.9201393,1554.547214,-0.8503399987,-0.2481178
P12,22,,<30,<28,F,778.5424813,0.6136186474,LOT,780.665681,1346.605674,1.77721455,-0.6904476756
P12,22,18-25,<30,<28,F,792.1257046,0.6243244462,DRESS,463.9404927,2460.013472,-0.6022659862,1.677975355
P12,22,,<30,<28,F,793.8075145,0.6256499871,START,753.5435684,1234.626615,1.573452609,-0.9286477151
P12,22,,<30,<28,F,811.7427053,0.6397858471,THOUGHT,453.3857988,822.5134779,-0.6815608759,-1.805288105
P12,22,18-25,<30,<28,F,818.351916,0.6449949847,DRESS,454.0369538,2213.006055,-0.6766689039,1.152545178
P12,22,18-25,<30,<28,F,821.8697066,0.6477675783,DRESS,448.0021437,2346.908379,-0.7220069879,1.437380034
P12,22,18-25,<30,<28,F,826.7809049,0.6516384048,DRESS,424.816943,2138.328138,-0.8961918514,0.9936915228
